Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Lenovo,3.942935460553293,16,512,11.32108677747826,2.6938397849478664,17430.73803160496
Dell,2.5172699018071762,4,256,13.25918172673579,2.730713377593896,9121.350285490576
Acer,3.676883625843148,4,512,12.392334438206936,2.9181414986863143,16675.425035779714
Asus,3.4559637101456837,16,256,12.592220669611853,2.19105430250755,10040.274112098421
Dell,2.9175406524666694,4,512,14.326024846042069,2.5313814325947623,16924.307465983453
Acer,3.3461230231283166,32,1000,12.197031889577651,2.015418882756681,32925.40344540765
Acer,3.69628890325337,4,256,12.763694606101385,3.3362285633173605,9262.458812489702
Lenovo,2.510350804127582,32,1000,12.422508251104041,2.252766132253914,33009.991820949304
Acer,2.3175829039080966,8,1000,16.691017659309168,4.047957815132597,31832.48694288418
Acer,3.168983463908962,8,256,16.66799439302657,2.706868553574945,9470.813523423905
Acer,3.5196148548531463,8,256,14.65964935157631,4.8307224321055315,9647.162498392676
Acer,3.4057128369415395,8,1000,16.5471348123914,4.613754882195957,32038.621807182244
HP,3.494534122146586,4,1000,15.71487587281024,2.8683226849046246,31751.626360161416
HP,2.5889582870323324,16,1000,14.539687296810852,4.349646363970036,32023.99593577724
Lenovo,3.544585540437554,4,1000,11.038611268980775,4.4097347139944185,31661.825527825302
Dell,1.8005226384265212,32,256,15.635097716476423,4.959689342343231,10195.392260005525
Acer,2.8612227449021237,4,256,15.214930049530814,3.793519960537055,9232.829064224456
Dell,1.514396651245304,4,1000,14.691521919694484,2.2458972039309866,31227.62554547839
Dell,2.3114645747506755,32,512,15.56254587009483,3.9405116867791428,18116.165590725548
Lenovo,2.416153837178495,8,512,14.077532988648594,3.8749392451281057,16640.727832384706
Acer,2.4904317290231384,8,256,15.224499627928035,3.915051732261295,9137.90627075809
Acer,3.2386680167246555,8,1000,16.61103252035896,2.9214369443126347,31753.56091948391
Asus,2.4713952531758645,16,1000,13.254830095076517,4.579038755240999,32192.593101112045
Dell,2.6217340565563267,32,256,15.248731009403752,4.878416548866236,10617.701964091477
Dell,2.0938603271858187,32,512,13.854126908065751,2.6531375389344545,18317.25807781471
HP,2.43312947907335,4,512,15.04639791088389,2.2644564744099336,17073.491965768277
Asus,2.0681740681578784,16,512,15.577360013326185,2.5836050995054523,17425.207791952944
HP,1.682989809421109,8,256,11.272715002614776,4.4616564177671565,9125.494379894904
HP,3.008621483453445,16,512,14.879602663691971,4.029933904459543,17324.418211582888
HP,3.170531996387541,32,256,12.360447106441667,3.90814202701738,11019.56817405083
Lenovo,3.0487258650240365,32,256,15.0201952268454,3.2053794053282734,10374.526469146394
Lenovo,2.658735109501431,4,1000,13.80998111560288,3.733483914534307,31494.3586227087
HP,2.4494644504480743,4,512,15.641316451189322,2.9236223758231024,17000.04279606425
Asus,3.658334123929563,32,256,11.74040489123358,3.4316002382538837,10881.506435734313
Dell,2.797704462840545,8,512,14.757934109937171,4.3791890851119675,16839.889865827867
Asus,2.6979546940743275,8,512,12.670824373565313,4.943724792366386,16919.58957778899
Acer,1.5641051645160893,16,1000,16.11789197198355,4.797466770769406,31727.413250211663
Lenovo,2.3531195690653908,32,512,16.570301033817845,4.801597828538746,17817.927110290842
Dell,2.4504890469646425,32,1000,16.978389762074332,3.2066712045413373,32923.66424093799
Dell,2.497056952242251,8,256,15.7760444145637,3.4063696415203726,9217.345503076525
Acer,2.950430923068331,8,512,15.522404422568027,4.1169061891069445,17420.461668116226
Acer,2.834006366817196,32,256,12.293004553205307,4.7665757841538525,10668.03049422374
HP,3.0197627319836116,4,512,13.016042353940652,2.425982778056254,16908.293955737794
Lenovo,3.4122081538553206,32,256,13.794095250573676,2.9127255914815873,10614.656373393547
Lenovo,3.532464346790234,32,512,15.640286286693499,2.417740533782329,18478.144403711227
Asus,3.295307690566236,8,512,16.48979519046781,3.836025589878366,17159.322422840665
HP,3.888809239887337,8,512,12.134834600137907,2.9189029906626125,17265.177331852225
HP,1.545581456690904,4,512,16.53420490802062,2.9783235575377205,17050.344308089607
HP,1.9894449642088652,4,512,15.173747914124348,2.212747878463938,16526.28524127009
HP,1.5189071874453552,16,512,14.664624384110232,3.049388185422776,17192.85166958739
Lenovo,3.1186867853865072,32,512,12.199047627691638,4.587489522204756,18423.12109446953
Lenovo,3.7450763723749674,8,512,11.333150196854904,2.699218435672505,17128.6579256982
HP,2.1087057414407484,4,512,14.41078939104764,4.085562398630197,17045.209680244476
Asus,3.8175863619907666,16,256,14.909094099973355,3.888885034815778,10138.50213465183
Dell,1.650668475723902,16,1000,12.264688696128129,4.590453825107346,31685.744847782345
Dell,3.8360900670137856,8,512,14.338737234952738,2.3968638429531146,17330.837860127278
Asus,2.3790567180990863,8,1000,16.138960416575443,4.93276988103513,31508.341106303415
HP,1.7535520711230412,16,512,16.01039567273012,3.7478859381210965,17134.107805427182
Lenovo,2.7146793979658144,4,512,16.564131083517783,4.986422457040443,16856.3146807512
Dell,2.14194141930127,16,256,13.195314857341282,4.734544177597552,9877.701371611463
Acer,2.212182254904807,32,256,12.908297435305512,2.6645518163393174,10603.04588948062
Acer,2.2682249123157163,32,1000,15.496556035884852,2.168486029709939,32837.375721584285
Asus,3.5075647445816585,8,256,13.586674430582029,2.7669172813860845,9681.81450367459
HP,2.847903191688136,4,256,11.525291984166683,3.5826909469982597,9197.983310634145
Dell,2.278269247890009,4,1000,12.696806784022998,2.51478910119557,31150.46348912145
HP,3.025834458277296,32,256,13.511493713188935,2.5023792335539654,10601.345449746037
Dell,3.290376685557984,16,512,12.755098552857511,3.387780641315459,17524.667582559297
Asus,2.1815600018338346,8,1000,12.993233425683929,2.099803913508075,31727.51669713056
Asus,2.5338727538133785,16,1000,12.762655437046345,2.3656642475968113,31925.076916907212
Acer,1.8047152333423688,16,512,11.248995003098477,3.2475840182238427,17030.91419141605
HP,1.9528733738367008,16,256,14.822568204946656,2.189389727623899,9636.022750232672
Acer,3.2027946349124568,4,1000,14.583754522120817,3.190265169366588,31471.246464932334
HP,1.9535958692390674,32,1000,14.920300990872084,3.422018797845335,32690.203161770078
Acer,2.8129084591676503,4,512,12.153859376201765,3.353799842219343,16815.944966357143
Lenovo,3.272615654306082,32,512,12.773927249674912,4.607524572209262,18247.31759738773
Lenovo,1.7671923077368596,8,256,14.717695561669533,3.5901873651551974,9384.527047699774
Lenovo,2.918280549072259,8,1000,14.597765410759528,3.40394138743413,32024.43102535619
Lenovo,2.1414069592534095,16,256,14.037981856125608,3.2321277361749985,9829.301900203085
Dell,3.9073171880939497,32,256,13.102479500061184,4.452870134913459,10424.744893239906
Lenovo,2.7088641167998118,32,512,16.47758602864814,4.685169811999499,18156.078113352567
Asus,3.5149813744378955,32,1000,13.038621453793063,4.559727407591353,32982.441006081084
Asus,2.8755663553906543,16,1000,13.73371493862351,4.020639734394173,31740.326520636645
Dell,1.6085313321370478,16,1000,15.068682985725253,2.4120852379060227,31723.780730332997
Lenovo,3.082878438985056,8,512,14.258128585200584,2.8306099084760366,17095.146166569753
Lenovo,3.8785083555166424,4,512,13.081315858186313,2.1381891910459325,16986.151280130784
Lenovo,3.004029550365828,32,512,13.613868742739058,4.792472224970343,18286.888598140027
Acer,3.5479721485669753,32,512,15.766884907121037,3.982395589072731,18168.942499709694
HP,3.7105161583710196,4,512,12.668774932919675,4.239088652939724,16921.031373659833
Acer,2.070199429872331,32,1000,11.853531438660893,2.9347152187466867,32752.145312705532
HP,2.030112099770567,16,256,12.878979210978663,4.536960566832027,9600.27269279034
Lenovo,3.0274524721274796,16,1000,16.097205292927406,2.7788098511254358,32289.025217302365
Lenovo,2.527571174516762,32,256,11.53393828913808,2.004931271337349,10573.858560372246
Acer,3.5996532571668007,16,512,16.95017644023471,3.129244887562082,17606.220337611598
Acer,3.750057808495028,16,256,14.246017393565975,3.71228444287722,10001.832841756577
HP,2.3835534482567953,32,1000,16.909074463802565,3.4361145738965675,32720.53241424944
Asus,2.092176397436205,8,1000,16.633978532515865,4.586228427729791,31551.206902054804
HP,3.4513137881096547,4,256,13.7168822852655,2.316215857868501,9110.314750358613
Acer,2.18701508887034,16,512,12.190946447632095,3.661470321901177,17517.692129962947
Acer,3.556535796284196,8,512,11.989308659390831,3.5389380494627223,17121.005091843883
Dell,2.559345634121907,16,1000,12.439936183219745,2.844178946516489,32245.014750269227
Acer,3.168874748228676,16,256,15.260795843387225,4.4666843377310315,9936.623236873858
Dell,1.7388382845866706,4,512,12.637699968388928,4.258545967646619,16440.8037442774
Asus,3.059648311691433,16,512,13.04855161762579,4.198577561995493,17541.13623887115
HP,2.629419196843073,4,1000,13.692672823967689,4.628577434808668,31615.395174517456
HP,2.9665211579386854,4,512,16.479396082528737,4.168353801864564,16925.69245689916
Dell,1.9200355193621585,4,256,12.136360507309076,2.6955238751441795,8994.58494573542
HP,3.342184362360455,8,1000,11.03015931565882,4.116688134949073,31637.58171576476
Acer,3.6569926938580712,32,1000,11.360578462269022,2.9231084401695315,33034.19966891077
Lenovo,2.041849500226939,8,256,16.42859805008071,2.7265239510424117,9337.256259297008
Dell,1.7392863888004042,32,1000,14.885098789060178,2.219010778698882,32607.605982930596
HP,1.559096465115841,32,512,12.63824371596684,4.23208574104303,17766.404122596145
Dell,3.104928751108165,4,512,12.063155006067147,4.133002885849434,17138.512921401118
Dell,3.0177350902219517,16,256,12.765600419822686,2.7034984330222813,9932.648143307568
Lenovo,2.866743531785175,4,512,11.68878156350768,4.248137050172468,16715.111346051184
Acer,2.079867740289939,16,256,16.649197461706645,4.75352264928066,9725.353722230924
Dell,2.4772649897637864,32,256,15.705237046191602,2.3240868724747377,10270.601136617244
HP,2.9861908379654327,4,512,13.774347061475243,2.697909915160325,16510.33181488892
Asus,2.7419171471479236,16,256,16.189775630691212,4.250782382261947,10026.49773571635
Dell,3.969463800537218,8,512,12.496749225759395,2.8235200205212347,17321.502772469725
Dell,1.8410993813918328,16,1000,15.302723410833162,3.8739919228511503,31925.993931369594
Lenovo,3.2378613851189844,4,1000,16.13679499408246,2.2434926733911436,31694.40469113412
Acer,2.5107969202607303,8,256,13.140612269739636,3.356607437310616,9956.631886857773
Asus,2.570499037314037,16,512,15.544786672704305,4.217274265978859,17616.64185550617
HP,3.2939944141454407,16,512,12.770434095585856,4.059541829129758,17324.524093174547
Asus,3.231090378310924,16,1000,12.793142811554185,4.44521630202742,31821.553490488932
HP,3.9781399842554706,16,1000,11.642343071325117,4.632356379809506,32493.058447151387
Acer,1.820985723635313,16,512,13.640348279056393,4.3195505037762745,17425.02777611643
HP,1.7602741234604158,8,256,15.378271438984534,4.014763228816777,9314.484774693694
Lenovo,3.3108470428218526,32,1000,16.64132483342771,2.0951674754480933,32911.46842429856
Lenovo,2.9459672925160225,8,256,14.622781951574577,3.604900020228332,9498.257175309209
Lenovo,2.185401666399515,8,256,16.178813226414434,2.1130931747445585,9174.856632312052
Lenovo,1.6985484224724665,8,1000,15.934967895741362,4.424203451348068,31646.72338510003
Asus,1.7141456239910764,32,256,12.040058317851685,2.962173573379873,10530.539936875919
Acer,3.7354771866602956,4,256,13.914904573475788,3.687288122353763,9259.826095812132
HP,1.9796683117968572,32,512,11.70154121315235,2.8383359219567077,18287.943159645933
HP,2.308428905288802,8,256,15.09291896936981,4.347500433140881,9323.03963602629
Lenovo,2.0666410055674698,16,512,16.699398009476454,4.659507579925707,17459.095727992164
Lenovo,2.3874907645798435,16,1000,11.822536748472539,3.195927482639192,31720.062940320866
Dell,1.6735596068652334,8,1000,15.403298784815249,4.588767180532967,31543.333126455003
Acer,2.797649477270676,16,512,14.793428905207165,2.801225022368997,17352.269345851655
Asus,1.6690314089805374,8,1000,14.501630222048599,3.6039827692265716,31582.725749347646
HP,3.500891269555904,16,256,13.340721408130035,4.576284289516112,10194.662373108873
Dell,2.0842802047760824,32,256,13.130789886522876,2.9776440278473713,10487.59944027047
Dell,2.8500297865112767,4,256,11.271495134113326,4.862126795234257,8946.643610745541
HP,3.7001977189036457,4,1000,12.307452249512082,2.365638505344151,31787.82542207305
Asus,3.127193422617985,32,256,11.091061293720962,2.054825209170519,10687.069407463854
Dell,2.8323944663783385,32,1000,14.488502633492123,4.712406057734572,33320.84523464822
Dell,2.310834382788439,8,256,11.635119415267454,2.2059459984436165,9303.60339705879
Acer,2.3325047826454948,8,512,16.238116364178296,4.975667587842475,16884.41160968943
Asus,3.173717387995475,8,1000,14.138858124182992,4.854190585937318,31923.10697935266
Dell,3.9853484030529187,16,1000,15.198139454352251,2.411062730108962,32351.38622793542
Asus,3.1545979746234467,8,256,13.465142551042979,3.6127538770776972,9460.145105117126
HP,2.8944585434250625,32,1000,14.363478854006292,2.554760892401433,32754.91847076602
Lenovo,3.326626275598115,4,1000,16.655955061799784,3.2844655190903596,31641.11273860403
Dell,2.663014030709295,16,512,11.496404237742025,2.184275387779498,17406.84907651699
Acer,1.650355856501963,8,512,12.523626631542177,2.6717737633897687,16788.156231149962
HP,2.9057420396947746,16,256,15.679929961463266,3.0898183891966986,9725.671350790091
Asus,3.8940632112634503,16,512,11.592423241295995,3.3159425007381644,17695.147508140286
HP,1.9382573558941492,8,256,11.453966623424666,4.9324887746266795,8962.71143253269
Dell,3.225012227051664,16,256,13.169248392524231,4.4235969370519435,9612.3525237855
Asus,2.002334221647641,4,256,11.553007750834594,4.212229832935838,9111.31193516215
Lenovo,2.8395692111827033,32,1000,14.510470653237219,3.611123944225923,33045.56205147648
HP,1.741691124116799,32,512,12.357651504899598,4.51999328181303,17748.770425967152
Dell,2.625927340645463,4,256,16.374187779196234,3.0179685069671334,8836.578529356853
Acer,3.390408322238115,16,512,15.701000485071539,4.126697338319948,17409.086291686537
Asus,2.3689288105974553,8,256,15.198231236596857,4.981351926134517,9282.277068695445
HP,3.162279311218045,16,512,14.701664164307012,2.943886726805596,17787.920193214795
HP,3.488624901974323,4,512,16.18079438204878,4.022052604651902,17010.571428426818
Lenovo,3.8179445486986316,16,256,12.338372369256541,4.532944592457147,9791.15470145468
Lenovo,2.0866052046386336,32,1000,16.238653056585367,4.747422750052017,32824.33712037552
Acer,2.4982897895232705,16,512,15.736953790544314,4.153798072820305,17410.05582993742
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618
Dell,3.981208755395938,32,1000,14.367534068449544,2.978846454706839,32878.791390917366
Dell,3.8175024198107383,16,256,12.4774649658236,2.0622740963718926,9702.787541891841
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020145
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478
Lenovo,1.8192837090880871,4,512,11.694207909081813,4.213641245506227,16631.665778958082
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493
Asus,3.4550702191759646,32,256,14.141518911328717,3.3202132251994954,10856.606358975563
HP,3.271861744357441,4,256,12.309559236162377,3.4485538232303146,9273.581909907169
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743
Asus,2.2578208898633214,4,1000,14.446620535233235,2.3466751300418953,31460.13124201373
Lenovo,2.157781424777107,32,1000,11.827311616136063,4.509262768956919,32764.01284416276
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709
Lenovo,3.842394557577657,32,512,15.471076972217686,4.4089439039273115,18743.569392030524
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418
HP,2.618006351262089,4,1000,11.949823400633687,4.6352475891348845,31165.01940345165
Lenovo,3.001485833401543,16,1000,11.310715332396901,4.857550369053795,32210.84467814835
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222
Asus,3.7984799330360435,16,1000,11.936214868039862,3.3363587892028637,32190.565833666125
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804
HP,3.9803950370582815,8,256,13.150007940030044,4.102806095053998,9550.586044502412
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503
Lenovo,2.0212762858933395,32,512,14.394129032846035,3.341603096649314,17879.225669647967
Asus,3.8264880366097906,16,1000,12.096034305438009,4.489463794151855,32503.38900195016
Dell,1.7909159947136901,32,512,11.8375932041588,3.964176045495329,17848.648929480383
Asus,3.543624271227979,32,1000,14.458834625346523,3.2336122016355624,32948.390259346575
Dell,2.45155823369145,32,512,15.571301671174663,3.990087602044044,17863.49092017457
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845
Dell,3.6701417252686257,4,256,12.654544426647687,3.204492831694629,9268.415327997422
HP,3.514813500294053,4,256,12.225480553473005,4.379385613889169,9320.050038383062
Acer,3.4750760907676534,8,1000,11.100537826954294,2.661526361409944,31555.484375687003
Lenovo,2.261697847745102,8,1000,15.075194907207017,2.557884522672253,31775.100781173467
Asus,1.7022982076281306,4,512,11.459409550601233,4.852455979749294,16213.281162170935
Acer,2.5074504469129035,32,512,13.524567210595555,2.629692888758692,18187.249004710422
Lenovo,1.9338112874662716,16,256,14.610092984109777,2.782755738950504,9654.234216413863
Lenovo,3.2373777222561544,16,1000,16.622653669518062,4.908847816713013,32242.39494101568
Dell,2.365249316344464,16,512,12.870812821734612,4.204125710795077,17379.97583682769
HP,3.939025502149787,32,1000,12.498632974679118,4.098789599070585,33254.52420078501
HP,3.10243019336333,4,1000,14.92496092571659,4.558779151563744,31838.33720666597
Acer,3.556201409085902,8,256,14.71543419232149,2.347469246710383,9530.952687533918
HP,1.8313116818546211,4,256,12.992658699848747,4.117868709740021,8771.368296242576
Asus,3.655036205681556,32,1000,16.56861101305872,3.5110658279847167,33239.412259576195
HP,3.806892976283486,8,1000,16.069173964937796,4.48745192085242,31881.83967839809
Acer,2.7176547970473397,32,1000,12.343895275190487,3.524425155995583,33108.08855567776
HP,3.0156323443774435,16,1000,12.43485527260714,3.8607240628067365,31992.823010825137
Asus,3.4120245022574887,16,256,14.073802081322484,3.433226379198608,9737.946500559405
Dell,1.9370965681510315,32,512,15.64143261038432,3.4344767706675325,18154.66194832175
Acer,2.756415191158606,8,256,11.264242276330787,4.303909934185494,8965.445226169082
Dell,2.496657569430783,8,512,15.16001092240824,3.8856992019418497,16930.188997563248
Dell,1.8659349804056227,4,1000,14.889415384292581,3.8997896048282312,31266.009292397022
Dell,2.4188360557288284,16,512,12.388880575477929,3.3508474514945776,17402.130812294912
Lenovo,1.670430773463734,4,256,15.088118079448092,3.593328489012583,8780.660812137545
Lenovo,1.5645297673737175,4,256,16.641099147512495,4.237152998614362,8807.45631198526
Dell,1.8379157228870568,32,1000,11.280715069830611,4.477822757335755,32879.801956539945
Acer,3.9077877789729345,32,256,12.917912331752376,4.089684206432139,10776.326669448183
Asus,2.8738238397375424,4,1000,13.629060299998132,4.772218966537049,31672.55122106269
Asus,3.91455540288305,16,256,16.395562153548138,4.460972264441603,9937.855120726465
HP,2.5812446958253297,32,256,16.77356867965494,3.6855913694285554,10583.974206579704
Acer,2.279540332713149,4,1000,13.664691478977993,4.0142182179312105,31431.96659934872
Lenovo,2.7653546571006102,4,512,15.500170472853148,4.778924830763588,17224.796074094204
Dell,2.5987792215822756,4,256,14.189966142586897,3.8575041327291753,9101.456489806602
HP,1.76416171065436,4,512,14.226697608448259,4.474420843939492,16619.368307116365
Asus,3.1020657867255155,4,256,12.668597090398139,4.066431510769961,9432.751389592715
Lenovo,2.040095456273999,4,256,12.301737475183277,3.6558090831813996,8921.533462229636
Lenovo,3.048969887244574,32,256,12.728032075544247,2.7255145862460592,10674.025311431891
Dell,3.1255027309953833,16,256,14.337968043542476,3.2779925584052845,10061.27182276968
Asus,1.8800621328216203,4,512,11.174931116132534,4.903228474501147,16495.310389802176
Acer,1.6533740677766704,8,512,16.443493666138437,3.9732961498178003,16947.904214676655
Lenovo,3.4519039651710997,32,256,11.937702257298657,3.6931861410169686,11021.313118799026
Dell,2.6495010594233004,32,256,12.32053206122832,4.798869876584682,10692.58576411101
Acer,1.6454094887636894,4,512,14.109657058685878,3.759535343112346,16690.666299432294
Asus,3.9871657929244178,32,1000,15.260688598023677,3.578247555252209,33122.00019262631
Lenovo,1.6444514024909167,4,1000,11.574374328466384,4.277932565450616,31096.734785158038
Acer,3.237588072146383,16,512,12.906168185282972,4.137996856959633,17326.62382491818
Acer,3.959197313158534,16,256,16.81204763344614,2.579480025225298,10384.21040704151
Acer,2.097950260539814,32,256,12.574057800685674,3.4139248237223634,10680.026168958455
Lenovo,1.8556234217179903,32,1000,12.878300870378881,3.417546328458756,32563.092342958473
Lenovo,1.8034623485560721,8,1000,16.0189909437082,3.1346735457300343,31617.262952743706
HP,2.2581878689189887,32,512,11.301286590142732,3.5518804464567593,18124.40980082335
Asus,1.7526145275266167,8,1000,13.787679012853825,3.2393221931814327,31730.766356095402
Dell,3.23040335423533,16,512,13.277700586710022,2.5980364684135493,17622.2145575574
Acer,1.6557294953251567,16,1000,12.899520559451908,3.237099461824043,31852.20156348976
HP,2.7735553203744745,4,1000,12.714197564268588,2.2168308427195296,31378.489586473937
Dell,3.991742134632442,16,1000,11.548244629162456,3.7273575883232346,32360.21331265167
HP,3.534925673765047,8,256,12.888954976109893,4.560963646823335,9429.518083614452
Lenovo,3.038048595577527,32,256,11.258314416294011,4.175861253063665,10615.154383936717
Acer,2.2656340519665292,4,256,15.685783181866611,3.0811821201623335,9100.836436937352
Dell,3.0597395907290963,8,1000,13.38936676374807,2.261213616731925,31682.624741279436
Dell,2.817603659779129,32,512,13.66342299391947,2.606448197675812,18076.176555131093
Dell,2.5652084597259286,4,512,16.361567518700788,3.636471021484507,16966.747382653815
Dell,1.8267759418504987,16,512,14.948329903167323,2.6211712501490987,17306.624142207762
Dell,3.7165105381011667,8,512,11.048354620052718,3.6319193338549027,17545.434177776024
HP,2.6244616220533064,32,256,16.65904893776771,2.6947970742916967,10404.656364747576
Acer,1.9865562795519127,4,256,12.422866795866268,4.546771608428219,9105.360514190024
Lenovo,2.419398377193224,4,1000,11.645685108559153,3.1918144185213793,31368.34593981929
Lenovo,2.535324381322318,16,1000,15.608769070285293,2.736651877833473,32511.825418557146
Lenovo,3.5688447389171856,32,512,14.00286389520031,4.436978540741185,18519.25082369232
Lenovo,3.3340359514035054,16,256,13.602623396108106,3.0285168944163523,9953.512205585715
HP,3.4232622341033494,16,512,12.49701847809645,2.334463063516346,17555.22769875267
Asus,1.527578161071618,32,1000,14.284828939173913,3.711228474210925,32513.475715322566
Acer,2.5403849954494038,32,1000,12.646307631215524,3.7446926133139664,32885.83478410924
Dell,2.703360379088309,32,512,16.409498031722407,4.144087025707202,18010.960644367682
Asus,1.5479806920576418,8,1000,12.291226878399156,2.720658299625157,31160.957275266264
Lenovo,2.1495330218625854,32,512,16.306130902734523,3.3313140172767355,18385.20376962034
Asus,3.4007245578053373,4,256,14.356432554364142,2.847103757127969,8966.377697268257
Acer,1.8427742643224976,16,512,15.970928803371446,2.2428612083470645,17261.630105190296
Dell,2.8382753286314792,8,256,15.27707597516573,4.629841481047675,9197.072872167342
Dell,2.0380046800430938,32,256,15.180170668620491,4.186609413465023,10368.844116768447
Acer,1.5303019366097332,8,1000,12.946074846170335,2.904389178376402,31472.847052929457
Acer,2.1030036439988535,32,1000,12.40338158883322,3.798118978615959,32927.59822898311
Lenovo,3.9396843872751344,8,1000,12.265317366084728,2.6037913644034174,32150.73202907923
Dell,3.503842779707474,16,512,16.14314994235753,4.6707098653873125,17453.133812303007
Asus,3.8989416108025834,16,512,15.922560921554119,2.344719030085731,17641.599962965385
HP,2.719635109815906,4,1000,13.643441168073844,2.011511436523403,32307.190755401814
HP,1.7743404966937588,4,512,11.794427680978728,3.5060245932175462,16565.69346983908
Acer,2.8698987224342325,32,1000,13.29351351186475,3.749383470358608,32725.914020821376
Lenovo,2.6359433363999023,16,512,14.716060724821467,3.7368959608874133,17300.98076961925
HP,3.61089270684904,8,256,13.726418926879717,2.163535782313479,9506.243578822401
Dell,1.7452064519606114,8,256,15.68113561089797,2.9421314207552975,9134.695215844837
Acer,2.7206028425544453,8,1000,16.985736933508313,3.4975968405239954,31701.985314136837
Asus,1.8751216617349606,4,512,12.14679253069338,2.6497375568817225,16647.177496646727
Acer,2.31168981722515,8,512,13.757904917957434,4.617877656457689,16945.635712780964
Asus,3.3433926934694993,4,256,13.585903411524932,2.261327868384302,9106.686028786318
Acer,2.6900453234219164,4,256,12.826955196493705,3.4621533250161285,9213.792839595322
Acer,2.4397207128644234,32,1000,12.188573100321737,4.074248172539456,32815.18251283006
Acer,2.4861906964250884,8,256,11.394152698937955,2.7852533004034474,9376.584994369729
Asus,2.6486169210149666,8,1000,16.322715903342193,3.8727222109925545,31374.55966941488
Asus,3.462541359592642,16,256,13.519092186117906,4.488155450427124,9929.37740987491
Acer,3.730211722350586,32,256,13.981373111000293,2.5710109252851425,10382.840434256868
HP,3.8883367162598206,16,512,16.501652289205495,4.751661775474588,17685.069592386008
Lenovo,3.4672584656382375,32,256,15.657742865095686,3.660675597987074,10881.587053000307
Lenovo,2.288517239370032,8,256,11.783007584703105,2.8976960129031815,9453.54246975951
Lenovo,3.2203367652163553,4,1000,14.392519805646455,3.2925748261468124,31665.884013714134
Asus,2.59400781013848,4,256,13.653513659117355,2.936575651359164,9277.58422575505
Asus,2.1366765551151277,4,1000,15.783266435472576,4.175333479799948,31341.446312517986
HP,3.6021789485648066,4,256,15.345395285671696,4.3889019902453965,9261.621121538949
Lenovo,1.5960658724058125,4,256,15.142434331466433,4.498812176955983,9495.625371845676
Lenovo,3.754404980338559,16,1000,13.043269012879382,4.957304748757224,32427.605391210767
Acer,2.653693661561835,32,512,15.829782382395527,4.373852877490051,18028.999080892296
Asus,3.093003692020701,8,1000,11.314347773569168,3.80415221206569,31359.91338744827
Lenovo,3.148384805514457,16,1000,11.957749408593003,3.0176608951753514,32045.64145051028
HP,3.737794351766341,32,1000,13.01373963786747,3.633786346132248,33309.86950091103
HP,3.0916742054180184,4,512,11.460844646415687,2.1232045183712165,16896.06751963396
Lenovo,3.0348339619001545,32,256,12.40996566520815,4.234475226589739,10148.017388946038
Asus,1.6666301014017249,32,1000,15.980905897987508,3.3378666352763053,32684.106787249348
HP,2.79602005486301,4,1000,16.689509226740476,2.060069689196563,31571.913188565733
Acer,1.875422502042604,4,512,12.827614134645144,2.1875208245312323,16186.628098963016
HP,3.343584421803714,4,1000,12.587094823933029,3.1623993914652697,31593.668017334785
Dell,2.780554802031686,8,256,12.679355913478561,3.7502645570553055,9149.52183158709
Dell,3.2005694480208833,4,512,12.666314524105063,3.39261184685638,16552.404779460052
Asus,1.6041822515059607,8,256,11.215581093115837,3.8576129518764644,9407.473458677825
Lenovo,1.711980040114508,4,256,16.56149807798665,3.4408827763740675,8807.696701661907
